handle_id,barcode,article_name,brand,general_tags,category,component_tags,images,product_url
shower-butter-sweet-peach,612477 538452,Shower Butter Sweet Peach,Herbaria Modern Botanicals,"Moisturizer, Hydrating, Body Care, Peach Scent, Spa Experience",Beauty & Personal Care,"Sub Category: Moisturizers, Concern: Dryness, Benefits: Hydrating, Texture: Cream, Ingredient Focus: Shea Butter",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/Herbaria-PL-Shower-Butter-sweet-peach_2.jpg?v=1764914524,https://shop.broadwaylive.in/products/shower-butter-sweet-peach
jade-soak-milk-bath,612477 538476,Jade Soak Milk Bath,Herbaria Modern Botanicals,"Milk Bath, Relaxation, Skin Care, Mint, Revitalizing",Beauty & Personal Care,"Sub Category: Body Mist, Concern: Dryness, Benefits: Soothing, Texture: Creamy, Ingredient Focus: Milk",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/051A4819.jpg?v=1764914943,https://shop.broadwaylive.in/products/jade-soak-milk-bath
noir-soak-milk-bath,612477 538483,Noir Soak Milk Bath,Herbaria Modern Botanicals,"Milk Bath, Vegan, Relaxation, Lavender, Spa",Beauty & Personal Care,"Sub Category: Body Mist, Concern: Dryness, Benefits: Soothing, Texture: Powder, Ingredient Focus: Coconut Fruit Powder",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/051A3794.jpg?v=1764914856,https://shop.broadwaylive.in/products/noir-soak-milk-bath
teal-soak-milk-bath,612477 538490,Teal Soak Milk Bath,Herbaria Modern Botanicals,"Milk Bath, Butterfly Pea Flower, Relaxation, Skin Care, Spa",Beauty & Personal Care,"Sub Category: Moisturizers, Ingredient Focus: Butterfly Pea Flower, Benefits: Soothing, Texture: Cream, Concern: Dryness",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/DSC6112-Editcopy.jpg?v=1764914059,https://shop.broadwaylive.in/products/teal-soak-milk-bath
foresta-shower-gel,612477 538544,Foresta Shower Gel,Herbaria Modern Botanicals,"Shower Gel, Vegan, Hydrating, Refreshing, Natural Ingredients",Beauty & Personal Care,"Sub Category: Cleansers, Concern: Dryness, Benefits: Hydrating, Texture: Gel, Ingredient Focus: Hyaluronic Acid",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/DSC6098-Editcopy.jpg?v=1764915286,https://shop.broadwaylive.in/products/foresta-shower-gel
white-floral-body-oil,6124775 38438,White Floral Body Oil,Herbaria Modern Botanicals,"Body Oil, Hydrating, Lightweight, Nourishing, Summer Essential",Beauty & Personal Care,"Sub Category: Moisturizers, Concern: Dryness, Benefits: Hydrating, Texture: Lightweight, Ingredient Focus: Argan Oil",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/5NIK05092-Editcopy.jpg?v=1764913998,https://shop.broadwaylive.in/products/white-floral-body-oil
ivory-soak-milk-bath,6124775 38469,Ivory Soak Milk Bath,Herbaria Modern Botanicals,"Milk Bath, Jasmine, Relaxation, Hydrating, Therapeutic",Beauty & Personal Care,"Sub Category: Moisturizers, Concern: Dryness, Benefits: Hydrating, Texture: Cream, Ingredient Focus: Milk",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/051A4808.jpg?v=1764914974,https://shop.broadwaylive.in/products/ivory-soak-milk-bath
lilac-bliss-body-polish,61247753 8605,Lilac Bliss Body Polish,Herbaria Modern Botanicals,"Body Polish, Exfoliating, Moisturizing, Kokum Butter, Spa Treatment",Beauty & Personal Care,"Sub Category: Moisturizers, Concern: Dryness, Benefits: Hydrating, Texture: Cream, Ingredient Focus: Kokum Butter",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/051A4825.jpg?v=1764914900,https://shop.broadwaylive.in/products/lilac-bliss-body-polish
sweet-tart-body-oil,6.12E+11,Sweet Tart Body Oil,Herbaria Modern Botanicals,"Body Oil, Hydrating, Nourishing, Lightweight, Summer Essential",Beauty & Personal Care,"Sub Category: Moisturizers, Concern: Dryness, Benefits: Hydrating, Texture: Lightweight, Ingredient Focus: Argan Oil",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/DSC4765-Editcopy.jpg?v=1764914131,https://shop.broadwaylive.in/products/sweet-tart-body-oil
embroidered-motif-boxy-shirt-black,61282986,EMBROIDERED MOTIF BOXY SHIRT-Black,Dash and Dot,"Shirt, Boxy Fit, Embroidery, Silk Blend, Casual",Clothing & Fashion,"Sub Category: Tops, Fit: Relaxed, Color: Black, Pattern: Solid, Occasion: Casual, Style: Minimal",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/1_84a1cf48-7928-45d8-8d30-f92b9312164c.jpg?v=1764575234,https://shop.broadwaylive.in/products/embroidered-motif-boxy-shirt-black
embroidered-motif-boxy-shirt-black,61315754,EMBROIDERED MOTIF BOXY SHIRT-Black,Dash and Dot,"Shirt, Boxy Fit, Embroidery, Silk Blend, Casual",Clothing & Fashion,"Sub Category: Tops, Fit: Relaxed, Color: Black, Pattern: Solid, Occasion: Casual, Style: Minimal",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/2_296d62f0-d18f-4c26-9ef3-0ab329f50917.jpg?v=1764575234,https://shop.broadwaylive.in/products/embroidered-motif-boxy-shirt-black
embroidered-motif-boxy-shirt-black,61348522,EMBROIDERED MOTIF BOXY SHIRT-Black,Dash and Dot,"Shirt, Boxy Fit, Embroidery, Silk Blend, Casual",Clothing & Fashion,"Sub Category: Tops, Fit: Relaxed, Color: Black, Pattern: Solid, Occasion: Casual, Style: Minimal",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/3_8e1a94de-7fd8-42e2-b620-986cfb94b231.jpg?v=1764575234,https://shop.broadwaylive.in/products/embroidered-motif-boxy-shirt-black
spf-50-rice-water-sun-mist,6.14E+11,SPF 50 Rice Water Sun Mist,52 Sundaze,"Sunscreen, Hydrating, Lightweight, Brightening, Alcohol-Free",Beauty & Personal Care,"Sub Category: Sunscreens, Concern: Dryness, Benefits: Hydrating, Texture: Lightweight, Ingredient Focus: Hyaluronic Acid",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/003_1.jpg?v=1764305509,https://shop.broadwaylive.in/products/spf-50-rice-water-sun-mist
spf-50-collagen-glow-creme,6.14E+11,SPF 50 Collagen Glow Crème,52 Sundaze,"Moisturizer, Sunscreen, Collagen, Hydrating, Lightweight",Beauty & Personal Care,"Sub Category: Moisturizers, Concern: Dryness, Benefits: Hydrating, Texture: Lightweight, Ingredient Focus: Collagen",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/002_1.jpg?v=1764305578,https://shop.broadwaylive.in/products/spf-50-collagen-glow-creme
spf-50-mango-butter-lip-balm,6.14E+11,SPF 50 Mango Butter Lip Balm,52 Sundaze,"Lip Balm, SPF, Natural, Hydrating, Moisturizing",Beauty & Personal Care,"Sub Category: Lipsticks, Concern: Dryness, Benefits: Hydrating, Texture: Lightweight, Ingredient Focus: Mango Butter",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/009_1.jpg?v=1764305451,https://shop.broadwaylive.in/products/spf-50-mango-butter-lip-balm
shoulder-drape-sequin-set,61366186,SHOULDER DRAPE SEQUIN SET,Dash and Dot,"Sequin, Drape, Asymmetric, Evening Wear, Luminous",Clothing & Fashion,"Sub Category: Dresses, Fit: Regular, Color: Brown, Pattern: Solid, Occasion: Night Out, Style: Trendy",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/3_a10b8fae-e5d1-409c-a01a-c9e99baf17fe.jpg?v=1764581731,https://shop.broadwaylive.in/products/shoulder-drape-sequin-set
embroidered-motif-boxy-shirt-black,61381290,EMBROIDERED MOTIF BOXY SHIRT-Black,Dash and Dot,"Shirt, Boxy Fit, Embroidery, Silk Blend, Casual",Clothing & Fashion,"Sub Category: Tops, Fit: Relaxed, Color: Black, Pattern: Solid, Occasion: Casual, Style: Minimal",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/4_95c5b1f8-64ae-4263-9aa0-ad01fb9b19b8.jpg?v=1764575234,https://shop.broadwaylive.in/products/embroidered-motif-boxy-shirt-black
crushed-crinkle-maxi-skirt-dual-tone,61399978,CRUSHED CRINKLE MAXI SKIRT-dual-tone,Dash and Dot,"Maxi Skirt, Silk, Crinkled, Flowy, Dual-Tone",Clothing & Fashion,"Sub Category: Bottoms, Fit: Regular, Color: Lavender, Pattern: Solid, Occasion: Casual, Style: Boho",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_3_2_a6a7860e-9fcf-4c13-820a-4bc2067ea871.jpg?v=1764575451,https://shop.broadwaylive.in/products/crushed-crinkle-maxi-skirt-dual-tone
embroidered-motif-boxy-shirt-black,61414058,EMBROIDERED MOTIF BOXY SHIRT-Black,Dash and Dot,"Shirt, Boxy Fit, Embroidery, Silk Blend, Casual",Clothing & Fashion,"Sub Category: Tops, Fit: Relaxed, Color: Black, Pattern: Solid, Occasion: Casual, Style: Minimal",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/5_25f7eb25-e4fd-4fbf-b302-e956ab6b6ee9.jpg?v=1764575234,https://shop.broadwaylive.in/products/embroidered-motif-boxy-shirt-black
crushed-crinkle-maxi-skirt-dual-tone,61432746,CRUSHED CRINKLE MAXI SKIRT-dual-tone,Dash and Dot,"Maxi Skirt, Silk, Crinkled, Flowy, Dual-Tone",Clothing & Fashion,"Sub Category: Bottoms, Fit: Regular, Color: Lavender, Pattern: Solid, Occasion: Casual, Style: Boho",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_4_3_4f797b70-64ef-4621-a7c0-fd4cf31cd7ab.jpg?v=1764575451,https://shop.broadwaylive.in/products/crushed-crinkle-maxi-skirt-dual-tone
crushed-crinkle-maxi-skirt-dual-tone,61465514,CRUSHED CRINKLE MAXI SKIRT-dual-tone,Dash and Dot,"Maxi Skirt, Silk, Crinkled, Flowy, Dual-Tone",Clothing & Fashion,"Sub Category: Bottoms, Fit: Regular, Color: Lavender, Pattern: Solid, Occasion: Casual, Style: Boho",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_6_1_2975f13d-789b-4780-bd7d-3d10882fd0e2.jpg?v=1764575451,https://shop.broadwaylive.in/products/crushed-crinkle-maxi-skirt-dual-tone
crushed-crinkle-maxi-skirt-dual-tone,61498282,CRUSHED CRINKLE MAXI SKIRT-dual-tone,Dash and Dot,"Maxi Skirt, Silk, Crinkled, Flowy, Dual-Tone",Clothing & Fashion,"Sub Category: Bottoms, Fit: Regular, Color: Lavender, Pattern: Solid, Occasion: Casual, Style: Boho",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_7_5_b106359a-cb59-4242-8b33-99a1731f8ddd.jpg?v=1764575451,https://shop.broadwaylive.in/products/crushed-crinkle-maxi-skirt-dual-tone
crushed-crinkle-maxi-skirt-dual-tone,61531050,CRUSHED CRINKLE MAXI SKIRT-dual-tone,Dash and Dot,"Maxi Skirt, Silk, Crinkled, Flowy, Dual-Tone",Clothing & Fashion,"Sub Category: Bottoms, Fit: Regular, Color: Lavender, Pattern: Solid, Occasion: Casual, Style: Boho",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_8_6_e6b42eb8-307b-446d-a3aa-b5d29aeba30e.jpg?v=1764575451,https://shop.broadwaylive.in/products/crushed-crinkle-maxi-skirt-dual-tone
crushed-crinkle-maxi-skirt-dual-tone,61563818,CRUSHED CRINKLE MAXI SKIRT-dual-tone,Dash and Dot,"Maxi Skirt, Silk, Crinkled, Flowy, Dual-Tone",Clothing & Fashion,"Sub Category: Bottoms, Fit: Regular, Color: Lavender, Pattern: Solid, Occasion: Casual, Style: Boho",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_143_2_a6a7860e-9fcf-4c13-820a-4bc2067ea871.jpg?v=1764575451,https://shop.broadwaylive.in/products/crushed-crinkle-maxi-skirt-dual-tone
shoulder-drape-sequin-set,61595562,SHOULDER DRAPE SEQUIN SET,Dash and Dot,"Sequin, Drape, Asymmetric, Evening Wear, Luminous",Clothing & Fashion,"Sub Category: Dresses, Fit: Regular, Color: Brown, Pattern: Solid, Occasion: Night Out, Style: Trendy",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/4_b9f867de-0d91-4c4f-aced-a2e67285c088_1.jpg?v=1764581731,https://shop.broadwaylive.in/products/shoulder-drape-sequin-set
benares-brocade-bralette,61751466,BENARES BROCADE BRALETTE,Dash and Dot,"Bralette, Brocade, Fuchsia, Gold Motifs, Adjustable Straps",Clothing & Fashion,"Sub Category: Tops, Fit: Regular, Color: Pink, Pattern: Floral, Occasion: Party, Style: Trendy",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_78_3_498757f5-3cbd-45c9-827a-4206465d5380.jpg?v=1764661920,https://shop.broadwaylive.in/products/benares-brocade-bralette
benares-brocade-bralette,61784234,BENARES BROCADE BRALETTE,Dash and Dot,"Bralette, Brocade, Fuchsia, Gold Motifs, Adjustable Straps",Clothing & Fashion,"Sub Category: Tops, Fit: Regular, Color: Pink, Pattern: Floral, Occasion: Party, Style: Trendy",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_84_1_0884c7c8-0647-47cf-9931-7e10978d5574.jpg?v=1764661920,https://shop.broadwaylive.in/products/benares-brocade-bralette
benares-brocade-bralette,61817002,BENARES BROCADE BRALETTE,Dash and Dot,"Bralette, Brocade, Fuchsia, Gold Motifs, Adjustable Straps",Clothing & Fashion,"Sub Category: Tops, Fit: Regular, Color: Pink, Pattern: Floral, Occasion: Party, Style: Trendy",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_90_2_df3cfc2a-dbce-4605-98dd-d682a7dc89e4.jpg?v=1764661920,https://shop.broadwaylive.in/products/benares-brocade-bralette
shoulder-drape-sequin-set,61824938,SHOULDER DRAPE SEQUIN SET,Dash and Dot,"Sequin, Drape, Asymmetric, Evening Wear, Luminous",Clothing & Fashion,"Sub Category: Dresses, Fit: Regular, Color: Brown, Pattern: Solid, Occasion: Night Out, Style: Trendy",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/4_b9f867de-0d91-4c4f-aced-a2e67285c088.jpg?v=1764581731,https://shop.broadwaylive.in/products/shoulder-drape-sequin-set
benares-brocade-bralette,61849770,BENARES BROCADE BRALETTE,Dash and Dot,"Bralette, Brocade, Fuchsia, Gold Motifs, Adjustable Straps",Clothing & Fashion,"Sub Category: Tops, Fit: Regular, Color: Pink, Pattern: Floral, Occasion: Party, Style: Trendy",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_96_4_8af382bf-813d-498c-8fd1-8b9034a7c12b.jpg?v=1764661920,https://shop.broadwaylive.in/products/benares-brocade-bralette
shoulder-drape-sequin-set,62054314,SHOULDER DRAPE SEQUIN SET,Dash and Dot,"Sequin, Drape, Asymmetric, Evening Wear, Luminous",Clothing & Fashion,"Sub Category: Dresses, Fit: Regular, Color: Brown, Pattern: Solid, Occasion: Night Out, Style: Trendy",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/5_1ea7fe2c-5ca8-4edb-9adc-1bf8a88d9219.jpg?v=1764581731,https://shop.broadwaylive.in/products/shoulder-drape-sequin-set
tissue-bralette-and-crushed-skirt,622250,TISSUE BRALETTE AND CRUSHED SKIRT,Dash and Dot,"Bralette, Skirt, Casual, Fashion, Layered",Clothing & Fashion,"Sub Category: Tops, Fit: Regular, Color: Black, Pattern: Solid, Occasion: Casual, Style: Trendy",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_11_4_d96839b2-0726-4977-83dc-5c4884292e69.jpg?v=1764580920,https://shop.broadwaylive.in/products/tissue-bralette-and-crushed-skirt
shoulder-drape-sequin-set,62283690,SHOULDER DRAPE SEQUIN SET,Dash and Dot,"Sequin, Drape, Asymmetric, Evening Wear, Luminous",Clothing & Fashion,"Sub Category: Dresses, Fit: Regular, Color: Brown, Pattern: Solid, Occasion: Night Out, Style: Trendy",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/6_acef7f2b-0889-4b19-876b-6cc7935b860c.jpg?v=1764581731,https://shop.broadwaylive.in/products/shoulder-drape-sequin-set
black-straight-pant,62292650,BLACK STRAIGHT PANT,Dash and Dot,"Pants, Straight Cut, Organic, Casual, Comfortable",Clothing & Fashion,"Sub Category: Bottoms, Fit: Regular, Color: Black, Pattern: Solid, Occasion: Casual, Style: Minimal",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_4_2197SECOND.jpg?v=1764655558,https://shop.broadwaylive.in/products/black-straight-pant
black-straight-pant,62325418,BLACK STRAIGHT PANT,Dash and Dot,"Pants, Straight Cut, Organic, Casual, Comfortable",Clothing & Fashion,"Sub Category: Bottoms, Fit: Regular, Color: Black, Pattern: Solid, Occasion: Casual, Style: Minimal",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_5_cover2_a1e5e607-5740-46c6-9265-54aeac19827f.jpg?v=1764655558,https://shop.broadwaylive.in/products/black-straight-pant
black-straight-pant,62358186,BLACK STRAIGHT PANT,Dash and Dot,"Pants, Straight Cut, Organic, Casual, Comfortable",Clothing & Fashion,"Sub Category: Bottoms, Fit: Regular, Color: Black, Pattern: Solid, Occasion: Casual, Style: Minimal",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_6_4_b3469b3c-0576-4621-b9a6-e290e73f3cb0.jpg?v=1764655558,https://shop.broadwaylive.in/products/black-straight-pant
black-straight-pant,62390954,BLACK STRAIGHT PANT,Dash and Dot,"Pants, Straight Cut, Organic, Casual, Comfortable",Clothing & Fashion,"Sub Category: Bottoms, Fit: Regular, Color: Black, Pattern: Solid, Occasion: Casual, Style: Minimal",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_7_8_a04660a1-f4ce-4b84-bcdb-2001bd22068f.jpg?v=1764655558,https://shop.broadwaylive.in/products/black-straight-pant
black-straight-pant,62423722,BLACK STRAIGHT PANT,Dash and Dot,"Pants, Straight Cut, Organic, Casual, Comfortable",Clothing & Fashion,"Sub Category: Bottoms, Fit: Regular, Color: Black, Pattern: Solid, Occasion: Casual, Style: Minimal",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_109_7_91396114-d575-4334-8997-358b3514d5c4.jpg?v=1764655558,https://shop.broadwaylive.in/products/black-straight-pant
black-straight-pant,62456490,BLACK STRAIGHT PANT,Dash and Dot,"Pants, Straight Cut, Organic, Casual, Comfortable",Clothing & Fashion,"Sub Category: Bottoms, Fit: Regular, Color: Black, Pattern: Solid, Occasion: Casual, Style: Minimal",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/imgi_142_6_456f23d4-debc-40a6-bdcc-c4ca7a1b7d2e.jpg?v=1764655558,https://shop.broadwaylive.in/products/black-straight-pant
benares-brocade-striped-longline-shirt,62790314,BENARES BROCADE STRIPED LONGLINE SHIRT,Dash and Dot,"Longline Shirt, Brocade, Striped, Floral Motifs, Kaftan",Clothing & Fashion,"Sub Category: Tops, Fit: Relaxed, Color: Gold, Pattern: Stripes, Occasion: Casual, Style: Trendy",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/1_be3d4688-111d-4a6e-836f-a1da677ffb79.jpg?v=1764660741,https://shop.broadwaylive.in/products/benares-brocade-striped-longline-shirt
benares-brocade-striped-longline-shirt,62823082,BENARES BROCADE STRIPED LONGLINE SHIRT,Dash and Dot,"Longline Shirt, Brocade, Striped, Floral Motifs, Kaftan",Clothing & Fashion,"Sub Category: Tops, Fit: Relaxed, Color: Gold, Pattern: Stripes, Occasion: Casual, Style: Trendy",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/2_127c4d2f-d603-487a-b69b-4aeef878215d.jpg?v=1764660741,https://shop.broadwaylive.in/products/benares-brocade-striped-longline-shirt
benares-brocade-striped-longline-shirt,62855850,BENARES BROCADE STRIPED LONGLINE SHIRT,Dash and Dot,"Longline Shirt, Brocade, Striped, Floral Motifs, Kaftan",Clothing & Fashion,"Sub Category: Tops, Fit: Relaxed, Color: Gold, Pattern: Stripes, Occasion: Casual, Style: Trendy",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/3_fa7573c9-50ec-422d-8fa8-a2627256d57a.jpg?v=1764660741,https://shop.broadwaylive.in/products/benares-brocade-striped-longline-shirt
benares-brocade-striped-longline-shirt,62888618,BENARES BROCADE STRIPED LONGLINE SHIRT,Dash and Dot,"Longline Shirt, Brocade, Striped, Floral Motifs, Kaftan",Clothing & Fashion,"Sub Category: Tops, Fit: Relaxed, Color: Gold, Pattern: Stripes, Occasion: Casual, Style: Trendy",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/4_3ae0b2f6-4082-4661-88a5-f87d8ab3b109.jpg?v=1764660742,https://shop.broadwaylive.in/products/benares-brocade-striped-longline-shirt
benares-brocade-striped-longline-shirt,62921386,BENARES BROCADE STRIPED LONGLINE SHIRT,Dash and Dot,"Longline Shirt, Brocade, Striped, Floral Motifs, Kaftan",Clothing & Fashion,"Sub Category: Tops, Fit: Relaxed, Color: Gold, Pattern: Stripes, Occasion: Casual, Style: Trendy",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/10_411ff42a-b589-426d-93d9-bc4b880226c9.jpg?v=1764660741,https://shop.broadwaylive.in/products/benares-brocade-striped-longline-shirt
benares-brocade-striped-longline-shirt,62954154,BENARES BROCADE STRIPED LONGLINE SHIRT,Dash and Dot,"Longline Shirt, Brocade, Striped, Floral Motifs, Kaftan",Clothing & Fashion,"Sub Category: Tops, Fit: Relaxed, Color: Gold, Pattern: Stripes, Occasion: Casual, Style: Trendy",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/10_b2ae051b-00ca-4702-a62b-5ef1c6c561b3.jpg?v=1764660741,https://shop.broadwaylive.in/products/benares-brocade-striped-longline-shirt
benares-brocade-striped-longline-shirt,62986922,BENARES BROCADE STRIPED LONGLINE SHIRT,Dash and Dot,"Longline Shirt, Brocade, Striped, Floral Motifs, Kaftan",Clothing & Fashion,"Sub Category: Tops, Fit: Relaxed, Color: Gold, Pattern: Stripes, Occasion: Casual, Style: Trendy",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/2197SECOND.jpg?v=1764660741,https://shop.broadwaylive.in/products/benares-brocade-striped-longline-shirt
benares-striped-tissue-shirt-skirt,630186,BENARES STRIPED TISSUE SHIRT & SKIRT,Dash and Dot,"Shirt, Skirt, Striped, Tissue Fabric, Ethnic Wear",Clothing & Fashion,"Sub Category: Tops, Fit: Regular, Color: Red, Pattern: Stripes, Occasion: Party, Style: Trendy",https://cdn.shopify.com/s/files/1/0682/4647/0744/files/2_3c9daaeb-cefc-4df0-8ef1-3eb071212fc1.jpg?v=1764658713,https://shop.broadwaylive.in/products/benares-striped-tissue-shirt-skirt
